,经度,纬度,连接顺序,块,名称
1581,121.269598,30.716698,1237.0,10.0,上海市
1582,121.270337,30.716892,1238.0,10.0,上海市
1583,121.270024,30.719473,1239.0,10.0,上海市
1584,121.270102,30.720474,1240.0,10.0,上海市
1585,121.270876,30.721478,1241.0,10.0,上海市
1586,121.271379,30.721517,1242.0,10.0,上海市
1587,121.272031,30.72325,1243.0,10.0,上海市
1588,121.271762,30.724253,1244.0,10.0,上海市
1589,121.270337,30.72587,1245.0,10.0,上海市
1590,121.271449,30.726257,1246.0,10.0,上海市
1591,121.271449,30.72695,1247.0,10.0,上海市
1592,121.269643,30.726949,1248.0,10.0,上海市
1593,121.269643,30.727489,1249.0,10.0,上海市
1594,121.271067,30.727914,1250.0,10.0,上海市
1595,121.270372,30.729763,1251.0,10.0,上海市
1596,121.269756,30.730108,1252.0,10.0,上海市
1597,121.269756,30.730724,1253.0,10.0,上海市
1598,121.27145,30.732267,1254.0,10.0,上海市
1599,121.27145,30.73273,1255.0,10.0,上海市
1600,121.27026,30.732653,1256.0,10.0,上海市
1601,121.269599,30.733462,1257.0,10.0,上海市
1602,121.268175,30.734925,1258.0,10.0,上海市
1603,121.267176,30.734577,1259.0,10.0,上海市
1604,121.266829,30.733497,1260.0,10.0,上海市
1605,121.265726,30.734236,1261.0,10.0,上海市
1606,121.263598,30.736362,1262.0,10.0,上海市
1607,121.261349,30.738218,1263.0,10.0,上海市
1608,121.259803,30.739959,1264.0,10.0,上海市
1609,121.258023,30.742319,1265.0,10.0,上海市
1610,121.2564,30.743945,1266.0,10.0,上海市
1611,121.254307,30.745106,1267.0,10.0,上海市
1612,121.248587,30.747661,1268.0,10.0,上海市
1613,121.24476,30.749181,1269.0,10.0,上海市
1614,121.243102,30.750531,1270.0,10.0,上海市
1615,121.242018,30.749799,1271.0,10.0,上海市
1616,121.241133,30.750338,1272.0,10.0,上海市
1617,121.241679,30.751072,1273.0,10.0,上海市
1618,121.239632,30.752035,1274.0,10.0,上海市
1619,121.238946,30.751536,1275.0,10.0,上海市
1620,121.238331,30.751805,1276.0,10.0,上海市
1621,121.238331,30.752344,1277.0,10.0,上海市
1622,121.237289,30.752652,1278.0,10.0,上海市
1623,121.236361,30.751845,1279.0,10.0,上海市
1624,121.23552,30.752269,1280.0,10.0,上海市
1625,121.236482,30.75381,1281.0,10.0,上海市
1626,121.235034,30.754508,1282.0,10.0,上海市
1627,121.232302,30.755815,1283.0,10.0,上海市
1628,121.23199,30.756397,1284.0,10.0,上海市
1629,121.231643,30.75782,1285.0,10.0,上海市
1630,121.230975,30.760897,1286.0,10.0,上海市
1631,121.230681,30.763739,1287.0,10.0,上海市
1632,121.229666,30.766296,1288.0,10.0,上海市
1633,121.22912,30.767979,1289.0,10.0,上海市
1634,121.228391,30.769198,1290.0,10.0,上海市
1635,121.226917,30.770826,1291.0,10.0,上海市
1636,121.227819,30.772006,1292.0,10.0,上海市
1637,121.227395,30.772547,1293.0,10.0,上海市
1638,121.226206,30.772972,1294.0,10.0,上海市
1639,121.226241,30.774359,1295.0,10.0,上海市
1640,121.226207,30.775091,1296.0,10.0,上海市
1641,121.225591,30.776594,1297.0,10.0,上海市
1642,121.224629,30.776982,1298.0,10.0,上海市
1643,121.223397,30.77598,1299.0,10.0,上海市
1644,121.222123,30.777119,1300.0,10.0,上海市
1645,121.221282,30.779094,1301.0,10.0,上海市
1646,121.220302,30.780459,1302.0,10.0,上海市
1647,121.219609,30.782144,1303.0,10.0,上海市
1648,121.218681,30.783624,1304.0,10.0,上海市
1649,121.217988,30.78496,1305.0,10.0,上海市
1650,121.216913,30.78563,1306.0,10.0,上海市
1651,121.213723,30.785924,1307.0,10.0,上海市
1652,121.20958,30.785873,1308.0,10.0,上海市
1653,121.205533,30.785907,1309.0,10.0,上海市
1654,121.203626,30.784909,1310.0,10.0,上海市
1655,121.201053,30.783989,1311.0,10.0,上海市
1656,121.200091,30.783297,1312.0,10.0,上海市
1657,121.200091,30.782564,1313.0,10.0,上海市
1658,121.200169,30.781793,1314.0,10.0,上海市
1659,121.199172,30.780754,1315.0,10.0,上海市
1660,121.199207,30.779176,1316.0,10.0,上海市
1661,121.200125,30.776245,1317.0,10.0,上海市
1662,121.200324,30.773624,1318.0,10.0,上海市
1663,121.198279,30.773897,1319.0,10.0,上海市
1664,121.196953,30.773354,1320.0,10.0,上海市
1665,121.195853,30.774431,1321.0,10.0,上海市
1666,121.193687,30.776495,1322.0,10.0,上海市
1667,121.192873,30.777686,1323.0,10.0,上海市
1668,121.191833,30.778848,1324.0,10.0,上海市
1669,121.191166,30.780127,1325.0,10.0,上海市
1670,121.190967,30.781086,1326.0,10.0,上海市
1671,121.190621,30.780767,1327.0,10.0,上海市
1672,121.190127,30.780216,1328.0,10.0,上海市
1673,121.189919,30.779548,1329.0,10.0,上海市
1674,121.18952,30.778969,1330.0,10.0,上海市
1675,121.189078,30.778942,1331.0,10.0,上海市
1676,121.187805,30.779552,1332.0,10.0,上海市
1677,121.187112,30.779494,1333.0,10.0,上海市
1678,121.186358,30.779033,1334.0,10.0,上海市
1679,121.186159,30.778626,1335.0,10.0,上海市
1680,121.186133,30.777466,1336.0,10.0,上海市
1681,121.185786,30.776655,1337.0,10.0,上海市
1682,121.184859,30.775842,1338.0,10.0,上海市
1683,121.183438,30.775033,1339.0,10.0,上海市
1684,121.183005,30.775179,1340.0,10.0,上海市
1685,121.182364,30.775007,1341.0,10.0,上海市
1686,121.181065,30.774399,1342.0,10.0,上海市
1687,121.179964,30.774373,1343.0,10.0,上海市
1688,121.178743,30.773593,1344.0,10.0,上海市
1689,121.177002,30.772882,1345.0,10.0,上海市
1690,121.174671,30.772014,1346.0,10.0,上海市
1691,121.174472,30.772848,1347.0,10.0,上海市
1692,121.173563,30.773642,1348.0,10.0,上海市
1693,121.172263,30.774201,1349.0,10.0,上海市
1694,121.170989,30.774678,1350.0,10.0,上海市
1695,121.170834,30.775234,1351.0,10.0,上海市
1696,121.171076,30.775788,1352.0,10.0,上海市
1697,121.17099,30.776105,1353.0,10.0,上海市
1698,121.170912,30.776622,1354.0,10.0,上海市
1699,121.170791,30.777089,1355.0,10.0,上海市
1700,121.169803,30.776945,1356.0,10.0,上海市
1701,121.169396,30.776191,1357.0,10.0,上海市
1702,121.168963,30.775959,1358.0,10.0,上海市
1703,121.168096,30.775787,1359.0,10.0,上海市
1704,121.166562,30.775588,1360.0,10.0,上海市
1705,121.165514,30.775212,1361.0,10.0,上海市
1706,121.163435,30.775274,1362.0,10.0,上海市
1707,121.162707,30.774665,1363.0,10.0,上海市
1708,121.16152,30.773536,1364.0,10.0,上海市
1709,121.160741,30.773219,1365.0,10.0,上海市
1710,121.16068,30.776584,1366.0,10.0,上海市
1711,121.160247,30.776789,1367.0,10.0,上海市
1712,121.159147,30.776878,1368.0,10.0,上海市
1713,121.158454,30.777227,1369.0,10.0,上海市
1714,121.157527,30.777634,1370.0,10.0,上海市
1715,121.156712,30.777375,1371.0,10.0,上海市
1716,121.15582,30.777203,1372.0,10.0,上海市
1717,121.154485,30.777813,1373.0,10.0,上海市
1718,121.152692,30.778978,1374.0,10.0,上海市
1719,121.151071,30.779011,1375.0,10.0,上海市
1720,121.148836,30.779158,1376.0,10.0,上海市
1721,121.14783,30.779479,1377.0,10.0,上海市
1722,121.145742,30.779395,1378.0,10.0,上海市
1723,121.144121,30.779484,1379.0,10.0,上海市
1724,121.143705,30.779064,1380.0,10.0,上海市
1725,121.143419,30.778196,1381.0,10.0,上海市
1726,121.142708,30.778019,1382.0,10.0,上海市
1727,121.141486,30.777775,1383.0,10.0,上海市
1728,121.141018,30.777417,1384.0,10.0,上海市
1729,121.140619,30.776927,1385.0,10.0,上海市
1730,121.139527,30.777287,1386.0,10.0,上海市
1731,121.138704,30.777599,1387.0,10.0,上海市
1732,121.138704,30.778426,1388.0,10.0,上海市
1733,121.137473,30.778271,1389.0,10.0,上海市
1734,121.136762,30.777825,1390.0,10.0,上海市
1735,121.136025,30.777335,1391.0,10.0,上海市
1736,121.135097,30.77718,1392.0,10.0,上海市
1737,121.13182,30.777318,1393.0,10.0,上海市
1738,121.130927,30.777586,1394.0,10.0,上海市
1739,121.12973,30.7781,1395.0,10.0,上海市
1740,121.128924,30.77837,1396.0,10.0,上海市
1741,121.128119,30.778513,1397.0,10.0,上海市
1742,121.127523,30.778677,1398.0,10.0,上海市
1743,121.126298,30.778752,1399.0,10.0,上海市
1744,121.123426,30.778949,1400.0,10.0,上海市
1745,121.122997,30.779016,1401.0,10.0,上海市
1746,121.12279,30.779177,1402.0,10.0,上海市
1747,121.122609,30.779834,1403.0,10.0,上海市
1748,121.122321,30.780358,1404.0,10.0,上海市
1749,121.121812,30.781052,1405.0,10.0,上海市
1750,121.121026,30.78209,1406.0,10.0,上海市
1751,121.120359,30.782984,1407.0,10.0,上海市
1752,121.119895,30.783509,1408.0,10.0,上海市
1753,121.119431,30.783843,1409.0,10.0,上海市
1754,121.118098,30.784559,1410.0,10.0,上海市
1755,121.117764,30.784822,1411.0,10.0,上海市
1756,121.117371,30.785287,1412.0,10.0,上海市
1757,121.117264,30.785477,1413.0,10.0,上海市
1758,121.117216,30.786074,1414.0,10.0,上海市
1759,121.117467,30.786658,1415.0,10.0,上海市
1760,121.117812,30.787158,1416.0,10.0,上海市
1761,121.118038,30.787432,1417.0,10.0,上海市
1762,121.118336,30.787694,1418.0,10.0,上海市
1763,121.118872,30.788087,1419.0,10.0,上海市
1764,121.119514,30.788384,1420.0,10.0,上海市
1765,121.120038,30.788551,1421.0,10.0,上海市
1766,121.120431,30.788563,1422.0,10.0,上海市
1767,121.121157,30.788526,1423.0,10.0,上海市
1768,121.123086,30.788131,1424.0,10.0,上海市
1769,121.124455,30.788094,1425.0,10.0,上海市
1770,121.125252,30.788177,1426.0,10.0,上海市
1771,121.125835,30.788367,1427.0,10.0,上海市
1772,121.126288,30.788581,1428.0,10.0,上海市
1773,121.126573,30.788998,1429.0,10.0,上海市
1774,121.126668,30.789499,1430.0,10.0,上海市
1775,121.126621,30.790226,1431.0,10.0,上海市
1776,121.126526,30.790679,1432.0,10.0,上海市
1777,121.126128,30.792098,1433.0,10.0,上海市
1778,121.126056,30.792598,1434.0,10.0,上海市
1779,121.126044,30.793039,1435.0,10.0,上海市
1780,121.126116,30.793421,1436.0,10.0,上海市
1781,121.12639,30.794255,1437.0,10.0,上海市
1782,121.126569,30.794828,1438.0,10.0,上海市
1783,121.126602,30.795002,1439.0,10.0,上海市
1784,121.126622,30.79521,1440.0,10.0,上海市
1785,121.126656,30.795774,1441.0,10.0,上海市
1786,121.126656,30.796196,1442.0,10.0,上海市
1787,121.126603,30.79753,1443.0,10.0,上海市
1788,121.126609,30.797973,1444.0,10.0,上海市
1789,121.126649,30.798402,1445.0,10.0,上海市
1790,121.127078,30.800165,1446.0,10.0,上海市
1791,121.127118,30.800486,1447.0,10.0,上海市
1792,121.127152,30.800802,1448.0,10.0,上海市
1793,121.127118,30.801854,1449.0,10.0,上海市
1794,121.127139,30.802699,1450.0,10.0,上海市
1795,121.127246,30.803551,1451.0,10.0,上海市
1796,121.127406,30.804308,1452.0,10.0,上海市
1797,121.127587,30.805514,1453.0,10.0,上海市
1798,121.128237,30.807183,1454.0,10.0,上海市
1799,121.128257,30.807706,1455.0,10.0,上海市
1800,121.128204,30.809148,1456.0,10.0,上海市
1801,121.128123,30.809966,1457.0,10.0,上海市
1802,121.128143,30.81008,1458.0,10.0,上海市
1803,121.128204,30.810227,1459.0,10.0,上海市
1804,121.128424,30.810468,1460.0,10.0,上海市
1805,121.12894,30.811065,1461.0,10.0,上海市
1806,121.129067,30.811259,1462.0,10.0,上海市
1807,121.129214,30.811467,1463.0,10.0,上海市
1808,121.129306,30.811709,1464.0,10.0,上海市
1809,121.129436,30.812257,1465.0,10.0,上海市
1810,121.129471,30.81239,1466.0,10.0,上海市
1811,121.129556,30.812721,1467.0,10.0,上海市
1812,121.129794,30.814021,1468.0,10.0,上海市
1813,121.129985,30.814824,1469.0,10.0,上海市
1814,121.130104,30.815197,1470.0,10.0,上海市
1815,121.130222,30.815579,1471.0,10.0,上海市
1816,121.130392,30.815843,1472.0,10.0,上海市
1817,121.130774,30.816038,1473.0,10.0,上海市
1818,121.131104,30.816207,1474.0,10.0,上海市
1819,121.13152,30.816546,1475.0,10.0,上海市
1820,121.131706,30.816843,1476.0,10.0,上海市
1821,121.131957,30.817697,1477.0,10.0,上海市
1822,121.132372,30.819285,1478.0,10.0,上海市
1823,121.133136,30.819964,1479.0,10.0,上海市
1824,121.133674,30.820434,1480.0,10.0,上海市
1825,121.134547,30.821334,1481.0,10.0,上海市
1826,121.134887,30.821945,1482.0,10.0,上海市
1827,121.135154,30.822365,1483.0,10.0,上海市
1828,121.136163,30.82385,1484.0,10.0,上海市
1829,121.136485,30.824291,1485.0,10.0,上海市
1830,121.136799,30.824614,1486.0,10.0,上海市
1831,121.137044,30.824767,1487.0,10.0,上海市
1832,121.137251,30.824817,1488.0,10.0,上海市
1833,121.137416,30.825031,1489.0,10.0,上海市
1834,121.13765,30.826231,1490.0,10.0,上海市
1835,121.13726,30.827391,1491.0,10.0,上海市
1836,121.137191,30.828785,1492.0,10.0,上海市
1837,121.137416,30.829984,1493.0,10.0,上海市
1838,121.137104,30.830327,1494.0,10.0,上海市
1839,121.136515,30.829972,1495.0,10.0,上海市
1840,121.136393,30.829416,1496.0,10.0,上海市
1841,121.136237,30.82787,1497.0,10.0,上海市
1842,121.134261,30.828507,1498.0,10.0,上海市
1843,121.134061,30.830331,1499.0,10.0,上海市
1844,121.133827,30.831046,1500.0,10.0,上海市
1845,121.132917,30.831603,1501.0,10.0,上海市
1846,121.134617,30.833027,1502.0,10.0,上海市
1847,121.133386,30.834457,1503.0,10.0,上海市
1848,121.13212,30.835766,1504.0,10.0,上海市
1849,121.131608,30.836006,1505.0,10.0,上海市
1850,121.129987,30.834896,1506.0,10.0,上海市
1851,121.129111,30.835374,1507.0,10.0,上海市
1852,121.127689,30.835651,1508.0,10.0,上海市
1853,121.125391,30.835814,1509.0,10.0,上海市
1854,121.123057,30.836053,1510.0,10.0,上海市
1855,121.120637,30.836333,1511.0,10.0,上海市
1856,121.120524,30.835818,1512.0,10.0,上海市
1857,121.119371,30.836136,1513.0,10.0,上海市
1858,121.119015,30.835024,1514.0,10.0,上海市
1859,121.117748,30.835303,1515.0,10.0,上海市
1860,121.119839,30.837732,1516.0,10.0,上海市
1861,121.120221,30.839093,1517.0,10.0,上海市
1862,121.120048,30.841093,1518.0,10.0,上海市
1863,121.120048,30.842745,1519.0,10.0,上海市
1864,121.120248,30.843297,1520.0,10.0,上海市
1865,121.123544,30.847263,1521.0,10.0,上海市
1866,121.122156,30.847931,1522.0,10.0,上海市
1867,121.122156,30.84822,1523.0,10.0,上海市
1868,121.122677,30.848858,1524.0,10.0,上海市
1869,121.122365,30.849408,1525.0,10.0,上海市
1870,121.121723,30.849988,1526.0,10.0,上海市
1871,121.12115,30.850162,1527.0,10.0,上海市
1872,121.120803,30.849873,1528.0,10.0,上海市
1873,121.120049,30.84912,1529.0,10.0,上海市
1874,121.114748,30.851471,1530.0,10.0,上海市
1875,121.113446,30.852601,1531.0,10.0,上海市
1876,121.113681,30.852861,1532.0,10.0,上海市
1877,121.113707,30.853298,1533.0,10.0,上海市
1878,121.113386,30.85376,1534.0,10.0,上海市
1879,121.11316,30.854051,1535.0,10.0,上海市
1880,121.112665,30.853993,1536.0,10.0,上海市
1881,121.112171,30.853615,1537.0,10.0,上海市
1882,121.112292,30.853385,1538.0,10.0,上海市
1883,121.112579,30.853007,1539.0,10.0,上海市
1884,121.112084,30.852892,1540.0,10.0,上海市
1885,121.111537,30.852545,1541.0,10.0,上海市
1886,121.110903,30.851414,1542.0,10.0,上海市
1887,121.108352,30.850605,1543.0,10.0,上海市
1888,121.104793,30.849329,1544.0,10.0,上海市
1889,121.103916,30.850488,1545.0,10.0,上海市
1890,121.102267,30.850256,1546.0,10.0,上海市
1891,121.101607,30.850807,1547.0,10.0,上海市
1892,121.100096,30.851762,1548.0,10.0,上海市
1893,121.099514,30.852546,1549.0,10.0,上海市
1894,121.099809,30.852953,1550.0,10.0,上海市
1895,121.10027,30.853589,1551.0,10.0,上海市
1896,121.100122,30.853908,1552.0,10.0,上海市
1897,121.099428,30.85411,1553.0,10.0,上海市
1898,121.098594,30.853647,1554.0,10.0,上海市
1899,121.097691,30.854921,1555.0,10.0,上海市
1900,121.098359,30.855588,1556.0,10.0,上海市
1901,121.098212,30.855877,1557.0,10.0,上海市
1902,121.097578,30.856137,1558.0,10.0,上海市
1903,121.097543,30.856574,1559.0,10.0,上海市
1904,121.097717,30.857097,1560.0,10.0,上海市
1905,121.097343,30.856929,1561.0,10.0,上海市
1906,121.097164,30.856844,1562.0,10.0,上海市
1907,121.09468,30.855656,1563.0,10.0,上海市
1908,121.091107,30.853814,1564.0,10.0,上海市
1909,121.087254,30.852037,1565.0,10.0,上海市
1910,121.085457,30.851081,1566.0,10.0,上海市
1911,121.084015,30.850279,1567.0,10.0,上海市
1912,121.081278,30.849083,1568.0,10.0,上海市
1913,121.080475,30.848741,1569.0,10.0,上海市
1914,121.079884,30.848741,1570.0,10.0,上海市
1915,121.078179,30.848924,1571.0,10.0,上海市
1916,121.073572,30.84892,1572.0,10.0,上海市
1917,121.072021,30.848895,1573.0,10.0,上海市
1918,121.071261,30.848682,1574.0,10.0,上海市
1919,121.068183,30.848633,1575.0,10.0,上海市
1920,121.066998,30.848772,1576.0,10.0,上海市
1921,121.066286,30.848461,1577.0,10.0,上海市
1922,121.063971,30.847225,1578.0,10.0,上海市
1923,121.060526,30.845181,1579.0,10.0,上海市
1924,121.061669,30.843381,1580.0,10.0,上海市
1925,121.060224,30.842798,1581.0,10.0,上海市
1926,121.060973,30.841293,1582.0,10.0,上海市
1927,121.061007,30.840133,1583.0,10.0,上海市
1928,121.061468,30.838571,1584.0,10.0,上海市
1929,121.062051,30.837788,1585.0,10.0,上海市
1930,121.056334,30.835603,1586.0,10.0,上海市
1931,121.051077,30.83287,1587.0,10.0,上海市
1932,121.046751,30.831092,1588.0,10.0,上海市
1933,121.048892,30.825185,1589.0,10.0,上海市
1934,121.04669,30.825219,1590.0,10.0,上海市
1935,121.045105,30.825912,1591.0,10.0,上海市
1936,121.044252,30.826878,1592.0,10.0,上海市
1937,121.043512,30.828153,1593.0,10.0,上海市
1938,121.042946,30.828098,1594.0,10.0,上海市
1939,121.041954,30.827893,1595.0,10.0,上海市
1940,121.040822,30.827513,1596.0,10.0,上海市
1941,121.039951,30.827222,1597.0,10.0,上海市
1942,121.03989,30.826816,1598.0,10.0,上海市
1943,121.040186,30.826528,1599.0,10.0,上海市
1944,121.041109,30.826007,1600.0,10.0,上海市
1945,121.041753,30.825372,1601.0,10.0,上海市
1946,121.041718,30.824851,1602.0,10.0,上海市
1947,121.04137,30.824502,1603.0,10.0,上海市
1948,121.040734,30.82447,1604.0,10.0,上海市
1949,121.040273,30.824382,1605.0,10.0,上海市
1950,121.040212,30.824035,1606.0,10.0,上海市
1951,121.04036,30.823455,1607.0,10.0,上海市
1952,121.039924,30.823107,1608.0,10.0,上海市
1953,121.039336,30.822621,1609.0,10.0,上海市
1954,121.039219,30.821744,1610.0,10.0,上海市
1955,121.039193,30.820873,1611.0,10.0,上海市
1956,121.037686,30.820261,1612.0,10.0,上海市
1957,121.037974,30.819363,1613.0,10.0,上海市
1958,121.038644,30.818698,1614.0,10.0,上海市
1959,121.039079,30.818584,1615.0,10.0,上海市
1960,121.040098,30.818791,1616.0,10.0,上海市
1961,121.041082,30.819197,1617.0,10.0,上海市
1962,121.041492,30.819864,1618.0,10.0,上海市
1963,121.040795,30.82152,1619.0,10.0,上海市
1964,121.041318,30.821545,1620.0,10.0,上海市
1965,121.041579,30.821198,1621.0,10.0,上海市
1966,121.042301,30.819693,1622.0,10.0,上海市
1967,121.043755,30.820016,1623.0,10.0,上海市
1968,121.044974,30.815526,1624.0,10.0,上海市
1969,121.040516,30.814492,1625.0,10.0,上海市
1970,121.037912,30.813887,1626.0,10.0,上海市
1971,121.037876,30.814345,1627.0,10.0,上海市
1972,121.037741,30.814498,1628.0,10.0,上海市
1973,121.037511,30.814756,1629.0,10.0,上海市
1974,121.037279,30.815355,1630.0,10.0,上海市
1975,121.036408,30.817245,1631.0,10.0,上海市
1976,121.036176,30.817959,1632.0,10.0,上海市
1977,121.036311,30.818211,1633.0,10.0,上海市
1978,121.036641,30.818444,1634.0,10.0,上海市
1979,121.035808,30.82018,1635.0,10.0,上海市
